date,city,aqi,co2_emissions,methane_emissions,vehicle_density,industrial_activity,waste_index,ev_subsidy_level,emission_cap_strength,pm25_proxy,pm10_proxy,temperature,humidity,wind_speed,month,day_of_year,year
2018-04-20,Kolkata,496.09,4.256,2.174,0.713,0.868,0.72,0.258,0.311,240.8,382.57,29.5,20.8,14.6,4,110,2018
2018-04-21,Kolkata,500.0,4.6,2.22,0.665,0.782,0.697,0.234,0.342,223.1,357.22,25.7,30.9,13.7,4,111,2018
2018-04-22,Kolkata,487.67,4.241,2.13,0.574,0.885,0.655,0.232,0.328,232.26,366.59,28.8,24.0,17.0,4,112,2018
2018-04-23,Kolkata,500.0,4.186,1.977,0.607,0.799,0.555,0.241,0.351,229.33,394.91,28.7,23.8,7.8,4,113,2018
2018-04-24,Kolkata,500.0,4.423,2.116,0.7,0.814,0.708,0.215,0.34,224.76,371.61,28.8,18.8,11.4,4,114,2018
2018-04-25,Kolkata,500.0,4.331,1.973,0.682,0.842,0.717,0.266,0.323,217.78,358.49,33.4,22.0,15.1,4,115,2018
2018-04-26,Kolkata,500.0,4.545,2.117,0.709,0.786,0.733,0.212,0.321,219.37,387.98,29.5,10.0,12.7,4,116,2018
2018-04-27,Kolkata,500.0,4.447,2.292,0.791,0.878,0.674,0.238,0.313,223.95,376.78,29.3,22.8,11.5,4,117,2018
2018-04-28,Kolkata,500.0,4.497,1.937,0.69,0.893,0.661,0.208,0.339,223.92,374.67,28.1,14.1,9.7,4,118,2018
2018-04-29,Kolkata,500.0,4.399,2.104,0.672,0.778,0.713,0.254,0.308,229.37,370.12,30.9,37.8,13.7,4,119,2018
2018-04-30,Kolkata,500.0,4.584,2.184,0.694,0.822,0.593,0.223,0.322,219.57,386.04,30.9,31.4,12.5,4,120,2018
2018-05-01,Kolkata,500.0,4.388,2.207,0.624,0.927,0.746,0.288,0.316,219.87,368.4,28.5,33.0,11.2,5,121,2018
2018-05-02,Kolkata,500.0,4.249,1.919,0.71,0.889,0.684,0.223,0.293,231.98,392.35,32.8,15.2,14.5,5,122,2018
2018-05-03,Kolkata,480.27,4.237,1.996,0.669,0.75,0.687,0.255,0.324,231.31,361.22,29.5,32.6,17.6,5,123,2018
2018-05-04,Kolkata,498.76,4.697,2.245,0.749,0.893,0.862,0.208,0.29,225.13,386.23,32.0,20.7,9.8,5,124,2018
2018-05-05,Kolkata,474.94,4.324,2.11,0.617,0.661,0.629,0.218,0.311,217.27,366.96,26.5,28.4,13.5,5,125,2018
2018-05-06,Kolkata,500.0,4.405,2.153,0.68,0.86,0.694,0.226,0.334,223.83,360.83,33.4,24.8,12.3,5,126,2018
2018-05-07,Kolkata,491.94,4.394,2.002,0.653,0.787,0.673,0.238,0.324,220.86,374.69,28.7,15.4,13.6,5,127,2018
2018-05-08,Kolkata,500.0,4.401,2.124,0.64,0.853,0.54,0.205,0.324,223.31,371.78,33.1,18.3,15.3,5,128,2018
2018-05-09,Kolkata,500.0,4.584,2.169,0.707,0.844,0.73,0.211,0.304,222.2,382.88,35.0,32.1,15.6,5,129,2018
2018-05-10,Kolkata,500.0,4.483,2.221,0.667,0.835,0.514,0.231,0.342,229.44,374.28,32.6,32.0,10.8,5,130,2018
2018-05-11,Kolkata,500.0,4.441,2.151,0.731,0.861,0.746,0.24,0.304,229.94,352.41,35.0,16.2,7.9,5,131,2018
2018-05-12,Kolkata,500.0,4.542,2.344,0.659,0.804,0.624,0.228,0.336,223.05,384.49,28.5,36.5,11.8,5,132,2018
2018-05-13,Kolkata,500.0,4.58,2.167,0.665,0.797,0.62,0.224,0.348,220.41,348.21,31.6,24.5,11.8,5,133,2018
2018-05-14,Kolkata,500.0,4.391,2.106,0.765,0.879,0.698,0.189,0.291,221.18,376.7,30.1,17.5,5.1,5,134,2018
2018-05-15,Kolkata,483.99,4.268,2.044,0.624,0.831,0.582,0.244,0.314,223.01,385.73,30.2,23.6,14.5,5,135,2018
2018-05-16,Kolkata,500.0,4.748,2.281,0.645,0.802,0.665,0.255,0.312,218.58,391.81,27.6,17.4,10.7,5,136,2018
2018-05-17,Kolkata,500.0,4.448,2.233,0.553,0.82,0.586,0.259,0.328,216.87,379.83,32.7,22.7,11.9,5,137,2018
2018-05-18,Kolkata,500.0,4.665,2.227,0.661,0.818,0.587,0.235,0.304,227.26,368.86,35.4,24.9,10.6,5,138,2018
2018-05-19,Kolkata,500.0,4.576,2.19,0.71,0.814,0.668,0.212,0.299,224.46,374.25,36.5,33.1,11.5,5,139,2018
2018-05-20,Kolkata,500.0,4.532,2.238,0.698,0.851,0.771,0.221,0.322,223.89,387.62,29.7,35.7,15.2,5,140,2018
2018-05-21,Kolkata,498.25,4.08,1.918,0.685,0.786,0.726,0.235,0.312,230.88,364.22,31.6,38.0,12.2,5,141,2018
2018-05-22,Kolkata,500.0,4.294,2.164,0.645,0.905,0.649,0.23,0.32,224.59,380.02,30.9,36.1,17.3,5,142,2018
2018-05-23,Kolkata,500.0,4.544,2.182,0.675,0.838,0.668,0.206,0.341,219.76,364.79,30.8,14.8,13.6,5,143,2018
2018-05-24,Kolkata,494.34,4.237,1.982,0.67,0.739,0.63,0.181,0.291,223.82,367.37,32.5,18.8,13.8,5,144,2018
2018-05-25,Kolkata,489.59,4.428,2.014,0.682,0.842,0.599,0.215,0.321,215.1,361.53,33.6,39.4,11.5,5,145,2018
2018-05-26,Kolkata,500.0,4.539,2.111,0.688,0.782,0.602,0.223,0.312,232.08,379.97,32.7,27.2,11.8,5,146,2018
2018-05-27,Kolkata,500.0,4.441,2.147,0.665,0.826,0.696,0.241,0.324,225.18,381.58,29.5,30.2,14.6,5,147,2018
2018-05-28,Kolkata,500.0,4.492,2.178,0.683,0.821,0.629,0.22,0.312,216.77,400.0,36.7,36.7,15.0,5,148,2018
2018-05-29,Kolkata,500.0,4.67,2.252,0.677,0.864,0.682,0.225,0.301,226.24,373.17,34.4,42.2,12.7,5,149,2018
2018-05-30,Kolkata,500.0,4.666,2.153,0.653,0.86,0.609,0.236,0.332,218.64,378.87,35.2,36.0,13.4,5,150,2018
2018-05-31,Kolkata,500.0,4.413,2.135,0.678,0.833,0.731,0.28,0.38,233.22,389.1,35.5,25.7,11.6,5,151,2018
2018-06-01,Kolkata,491.92,4.578,2.117,0.62,0.907,0.729,0.228,0.323,220.57,368.64,36.0,23.2,13.5,6,152,2018
2018-06-02,Kolkata,489.15,4.182,1.936,0.683,0.776,0.782,0.187,0.31,225.16,368.03,34.7,24.7,13.2,6,153,2018
2018-06-03,Kolkata,500.0,4.409,2.247,0.628,0.88,0.778,0.213,0.311,220.05,382.31,31.8,43.4,13.1,6,154,2018
2018-06-04,Kolkata,469.32,4.452,2.168,0.663,0.878,0.619,0.288,0.344,209.65,343.87,39.0,40.9,15.5,6,155,2018
2018-06-05,Kolkata,497.82,4.326,2.146,0.684,0.829,0.622,0.277,0.308,227.33,375.77,36.4,34.8,12.9,6,156,2018
2018-06-06,Kolkata,460.16,4.287,2.207,0.63,0.83,0.697,0.262,0.352,205.81,335.38,31.9,23.4,11.4,6,157,2018
2018-06-07,Kolkata,497.66,4.219,2.063,0.709,0.861,0.629,0.255,0.293,216.81,369.42,32.0,42.3,12.3,6,158,2018
2018-06-08,Kolkata,500.0,4.342,2.187,0.739,0.794,0.698,0.256,0.33,230.74,400.0,40.6,37.1,12.3,6,159,2018
2018-06-09,Kolkata,448.29,4.059,2.012,0.645,0.783,0.644,0.228,0.339,203.99,334.48,34.2,29.8,14.1,6,160,2018
2018-06-10,Kolkata,500.0,4.281,2.023,0.662,0.785,0.734,0.261,0.342,216.4,377.66,32.7,35.9,11.6,6,161,2018
2018-06-11,Kolkata,500.0,4.366,2.115,0.716,0.823,0.748,0.262,0.34,222.1,343.24,33.2,40.8,15.8,6,162,2018
2018-06-12,Kolkata,496.19,4.379,2.065,0.596,0.785,0.641,0.261,0.332,216.73,377.43,36.2,33.6,12.3,6,163,2018
2018-06-13,Kolkata,486.53,4.132,2.06,0.674,0.771,0.54,0.218,0.35,215.05,388.61,33.5,29.3,16.9,6,164,2018
2018-06-14,Kolkata,497.39,4.34,2.182,0.66,0.759,0.739,0.226,0.307,220.21,362.86,35.3,39.5,13.1,6,165,2018
2018-06-15,Kolkata,490.22,4.404,2.022,0.709,0.761,0.631,0.217,0.314,218.7,380.68,41.9,40.4,14.3,6,166,2018
2018-06-16,Kolkata,486.47,4.287,2.012,0.657,0.777,0.668,0.266,0.319,207.56,357.41,30.2,23.7,15.5,6,167,2018
2018-06-17,Kolkata,480.29,4.377,2.093,0.688,0.775,0.661,0.246,0.357,212.81,340.35,33.8,38.7,16.1,6,168,2018
2018-06-18,Kolkata,500.0,4.354,2.054,0.636,0.813,0.698,0.249,0.337,232.71,369.75,35.2,33.0,14.6,6,169,2018
2018-06-19,Kolkata,467.42,3.921,1.897,0.707,0.768,0.629,0.254,0.341,224.13,342.37,29.7,44.0,19.6,6,170,2018
2018-06-20,Kolkata,466.05,4.205,2.085,0.631,0.833,0.596,0.195,0.324,200.6,350.92,36.6,27.0,13.0,6,171,2018
2018-06-21,Kolkata,500.0,4.737,2.413,0.703,0.905,0.703,0.264,0.344,233.63,371.37,37.7,30.9,9.2,6,172,2018
2018-06-22,Kolkata,500.0,4.488,2.151,0.676,0.873,0.746,0.221,0.297,242.89,363.02,30.8,22.8,12.9,6,173,2018
2018-06-23,Kolkata,500.0,4.156,1.974,0.578,0.755,0.648,0.224,0.32,223.43,381.39,34.7,45.3,15.0,6,174,2018
2018-06-24,Kolkata,488.66,4.384,2.158,0.676,0.793,0.665,0.213,0.324,223.98,380.58,35.5,30.5,14.1,6,175,2018
2018-06-25,Kolkata,500.0,4.398,2.121,0.695,0.745,0.586,0.241,0.319,233.12,382.79,36.7,32.3,10.5,6,176,2018
2018-06-26,Kolkata,500.0,4.545,2.081,0.622,0.817,0.707,0.237,0.323,221.51,377.14,42.9,42.7,12.2,6,177,2018
2018-06-27,Kolkata,500.0,4.278,2.017,0.642,0.818,0.714,0.197,0.34,232.6,374.07,32.7,42.6,11.0,6,178,2018
2018-06-28,Kolkata,500.0,4.267,2.053,0.681,0.815,0.67,0.185,0.334,223.47,382.03,36.5,49.5,11.3,6,179,2018
2018-06-29,Kolkata,500.0,4.202,2.101,0.651,0.752,0.594,0.233,0.353,232.66,368.39,34.4,50.8,12.8,6,180,2018
2018-06-30,Kolkata,458.35,4.218,2.14,0.681,0.778,0.681,0.264,0.288,218.39,353.86,33.9,54.4,14.2,6,181,2018
2018-07-01,Kolkata,474.3,4.237,1.988,0.658,0.847,0.689,0.261,0.36,223.5,340.35,34.8,58.8,11.4,7,182,2018
2018-07-02,Kolkata,491.78,4.312,2.04,0.612,0.823,0.669,0.27,0.317,218.79,347.9,35.9,54.7,11.7,7,183,2018
2018-07-03,Kolkata,488.81,4.253,2.131,0.763,0.756,0.601,0.234,0.356,224.75,373.97,34.7,49.5,15.0,7,184,2018
2018-07-04,Kolkata,498.82,4.241,2.016,0.656,0.738,0.682,0.23,0.322,220.72,361.24,35.4,49.1,11.1,7,185,2018
2018-07-05,Kolkata,500.0,4.585,2.248,0.674,0.797,0.685,0.237,0.338,215.88,365.93,34.3,52.8,11.0,7,186,2018
2018-07-06,Kolkata,449.89,4.183,2.024,0.737,0.797,0.713,0.265,0.309,200.68,324.96,31.6,32.2,18.7,7,187,2018
2018-07-07,Kolkata,500.0,4.304,2.084,0.698,0.739,0.661,0.289,0.306,231.54,382.16,36.9,47.6,11.9,7,188,2018
2018-07-08,Kolkata,496.76,4.135,1.981,0.692,0.785,0.763,0.227,0.343,221.37,363.0,37.4,34.7,8.7,7,189,2018
2018-07-09,Kolkata,500.0,4.451,2.245,0.712,0.782,0.68,0.233,0.278,236.65,391.68,37.2,44.0,10.2,7,190,2018
2018-07-10,Kolkata,500.0,4.46,2.034,0.691,0.774,0.772,0.243,0.307,225.62,384.22,36.2,38.6,8.3,7,191,2018
2018-07-11,Kolkata,474.78,4.168,1.996,0.692,0.778,0.688,0.234,0.347,205.09,359.26,31.7,54.0,17.4,7,192,2018
2018-07-12,Kolkata,497.16,4.227,2.144,0.694,0.815,0.599,0.225,0.323,221.53,392.06,31.1,56.2,13.1,7,193,2018
2018-07-13,Kolkata,495.07,4.405,2.123,0.663,0.807,0.734,0.239,0.314,217.66,360.09,36.6,61.6,10.6,7,194,2018
2018-07-14,Kolkata,455.76,4.339,2.112,0.715,0.86,0.66,0.219,0.362,215.63,343.38,30.2,44.7,14.7,7,195,2018
2018-07-15,Kolkata,500.0,4.525,2.27,0.693,0.806,0.643,0.265,0.37,229.04,347.53,31.6,47.7,17.5,7,196,2018
2018-07-16,Kolkata,500.0,4.092,2.042,0.572,0.84,0.741,0.287,0.332,224.51,368.67,40.0,62.1,12.8,7,197,2018
2018-07-17,Kolkata,488.87,4.428,2.203,0.704,0.731,0.578,0.235,0.358,225.95,350.85,35.0,49.9,17.3,7,198,2018
2018-07-18,Kolkata,486.28,4.607,2.326,0.631,0.804,0.545,0.293,0.363,212.65,375.63,33.8,48.7,12.4,7,199,2018
2018-07-19,Kolkata,500.0,4.351,1.995,0.679,0.781,0.657,0.24,0.332,215.92,390.13,27.6,60.7,10.3,7,200,2018
2018-07-20,Kolkata,482.75,4.209,2.021,0.605,0.837,0.693,0.223,0.323,207.19,358.8,31.1,59.7,17.8,7,201,2018
2018-07-21,Kolkata,500.0,4.175,1.971,0.643,0.812,0.733,0.265,0.335,210.38,400.0,35.5,63.7,11.4,7,202,2018
2018-07-22,Kolkata,500.0,4.344,2.153,0.658,0.881,0.697,0.217,0.304,216.51,364.86,28.4,60.4,11.8,7,203,2018
2018-07-23,Kolkata,490.19,4.368,2.194,0.689,0.751,0.51,0.263,0.345,225.1,353.39,33.9,53.9,15.8,7,204,2018
2018-07-24,Kolkata,493.0,4.034,1.763,0.645,0.764,0.598,0.252,0.327,227.69,363.27,28.4,68.6,13.3,7,205,2018
2018-07-25,Kolkata,496.77,4.228,1.935,0.584,0.815,0.577,0.233,0.335,216.6,377.16,30.5,65.2,13.0,7,206,2018
2018-07-26,Kolkata,459.01,4.31,1.927,0.652,0.792,0.538,0.23,0.335,190.49,355.62,27.5,58.5,12.6,7,207,2018
2018-07-27,Kolkata,500.0,4.498,2.101,0.657,0.753,0.655,0.219,0.317,221.76,384.52,32.4,66.2,11.6,7,208,2018
2018-07-28,Kolkata,500.0,4.595,2.229,0.691,0.817,0.715,0.277,0.333,229.0,370.93,26.8,59.5,13.7,7,209,2018
2018-07-29,Kolkata,472.13,4.267,2.199,0.676,0.776,0.741,0.239,0.307,219.13,367.57,31.5,52.7,14.5,7,210,2018
2018-07-30,Kolkata,477.09,4.133,1.913,0.638,0.821,0.708,0.255,0.325,216.64,351.59,33.5,61.5,12.7,7,211,2018
2018-07-31,Kolkata,500.0,4.259,2.244,0.681,0.715,0.625,0.246,0.312,216.95,400.0,32.1,76.6,14.7,7,212,2018
2018-08-01,Kolkata,500.0,4.369,2.158,0.745,0.787,0.758,0.24,0.317,230.82,387.89,32.7,70.0,14.1,8,213,2018
2018-08-02,Kolkata,487.02,4.521,2.235,0.717,0.812,0.67,0.256,0.29,222.32,341.09,31.8,65.5,14.1,8,214,2018
2018-08-03,Kolkata,478.39,4.21,2.106,0.593,0.809,0.671,0.262,0.327,221.19,352.95,30.7,55.5,12.4,8,215,2018
2018-08-04,Kolkata,500.0,4.24,1.954,0.77,0.833,0.643,0.251,0.345,217.87,365.93,30.6,53.7,12.2,8,216,2018
2018-08-05,Kolkata,500.0,4.327,2.05,0.719,0.787,0.66,0.242,0.339,229.11,400.0,31.5,61.7,14.0,8,217,2018
2018-08-06,Kolkata,500.0,4.321,2.019,0.739,0.819,0.653,0.215,0.357,231.95,363.81,27.1,59.3,10.1,8,218,2018
2018-08-07,Kolkata,500.0,4.232,2.108,0.613,0.797,0.571,0.23,0.317,214.19,347.98,29.0,64.8,20.3,8,219,2018
2018-08-08,Kolkata,500.0,4.207,1.98,0.656,0.836,0.723,0.239,0.326,220.07,387.21,36.1,66.3,6.8,8,220,2018
2018-08-09,Kolkata,478.47,4.072,1.952,0.695,0.72,0.675,0.249,0.355,203.14,324.36,31.3,54.2,11.7,8,221,2018
2018-08-10,Kolkata,485.88,4.296,2.006,0.633,0.668,0.705,0.196,0.335,212.15,360.23,33.4,59.4,14.4,8,222,2018
2018-08-11,Kolkata,500.0,4.405,2.261,0.69,0.861,0.635,0.267,0.34,224.17,384.77,30.5,63.7,14.9,8,223,2018
2018-08-12,Kolkata,465.99,4.194,1.984,0.736,0.766,0.722,0.259,0.379,198.11,344.96,27.0,70.5,11.0,8,224,2018
2018-08-13,Kolkata,500.0,4.366,2.011,0.66,0.713,0.55,0.232,0.332,233.9,392.22,28.1,71.3,11.5,8,225,2018
2018-08-14,Kolkata,471.7,4.073,2.021,0.743,0.791,0.719,0.222,0.327,221.28,358.64,23.6,59.7,13.2,8,226,2018
2018-08-15,Kolkata,500.0,4.252,2.055,0.702,0.774,0.722,0.229,0.317,223.96,364.2,32.7,58.6,9.7,8,227,2018
2018-08-16,Kolkata,481.95,4.336,2.219,0.602,0.817,0.595,0.21,0.332,211.62,364.23,31.1,61.3,10.1,8,228,2018
2018-08-17,Kolkata,500.0,4.481,2.197,0.638,0.82,0.749,0.24,0.358,224.65,396.1,25.7,75.7,15.3,8,229,2018
2018-08-18,Kolkata,465.34,4.234,2.074,0.717,0.775,0.783,0.245,0.349,221.08,352.11,30.3,66.0,15.1,8,230,2018
2018-08-19,Kolkata,500.0,4.483,2.248,0.627,0.841,0.632,0.278,0.366,230.0,381.49,29.8,71.1,13.1,8,231,2018
2018-08-20,Kolkata,500.0,4.18,2.057,0.713,0.736,0.77,0.265,0.345,210.61,380.75,27.8,74.0,15.0,8,232,2018
2018-08-21,Kolkata,500.0,4.342,2.146,0.692,0.684,0.543,0.288,0.293,206.97,366.51,28.7,81.0,13.3,8,233,2018
2018-08-22,Kolkata,500.0,4.572,2.267,0.684,0.803,0.665,0.254,0.351,217.75,355.24,28.8,61.8,11.2,8,234,2018
2018-08-23,Kolkata,500.0,4.147,1.989,0.652,0.783,0.485,0.224,0.341,224.66,379.81,28.0,81.7,10.2,8,235,2018
2018-08-24,Kolkata,500.0,4.244,1.946,0.677,0.702,0.725,0.304,0.339,211.38,392.62,27.1,77.0,14.7,8,236,2018
2018-08-25,Kolkata,500.0,4.45,2.145,0.74,0.824,0.576,0.242,0.363,223.35,382.34,26.6,86.2,11.4,8,237,2018
2018-08-26,Kolkata,481.75,4.064,1.803,0.662,0.712,0.523,0.206,0.333,203.38,345.36,24.4,84.5,15.1,8,238,2018
2018-08-27,Kolkata,500.0,4.378,2.061,0.695,0.789,0.692,0.259,0.351,225.06,380.28,28.6,74.5,12.3,8,239,2018
2018-08-28,Kolkata,500.0,4.314,2.069,0.758,0.836,0.763,0.205,0.318,226.74,386.52,31.6,68.1,16.3,8,240,2018
2018-08-29,Kolkata,500.0,4.201,2.149,0.683,0.811,0.651,0.25,0.309,238.63,389.52,22.1,79.7,10.7,8,241,2018
2018-08-30,Kolkata,500.0,4.249,2.053,0.654,0.807,0.683,0.239,0.328,223.94,382.65,25.3,65.9,10.3,8,242,2018
2018-08-31,Kolkata,500.0,4.2,2.177,0.65,0.772,0.79,0.269,0.334,222.16,378.31,23.0,77.0,13.6,8,243,2018
2018-09-01,Kolkata,500.0,4.402,2.172,0.587,0.806,0.597,0.282,0.351,235.67,367.58,26.3,69.7,12.0,9,244,2018
2018-09-02,Kolkata,495.91,4.329,1.975,0.627,0.826,0.605,0.244,0.318,228.38,369.95,25.7,74.1,13.3,9,245,2018
2018-09-03,Kolkata,500.0,4.657,2.332,0.689,0.763,0.743,0.242,0.37,225.34,387.22,24.6,58.9,12.7,9,246,2018
2018-09-04,Kolkata,500.0,4.214,2.121,0.71,0.743,0.687,0.277,0.321,222.57,365.1,22.2,76.0,11.6,9,247,2018
2018-09-05,Kolkata,500.0,4.429,2.019,0.66,0.837,0.777,0.231,0.339,238.61,364.64,22.3,78.0,12.2,9,248,2018
2018-09-06,Kolkata,500.0,4.397,2.207,0.712,0.89,0.601,0.256,0.341,219.14,383.82,21.2,73.1,7.4,9,249,2018
2018-09-07,Kolkata,500.0,4.207,2.175,0.708,0.872,0.563,0.271,0.347,213.18,379.77,18.0,77.1,16.6,9,250,2018
2018-09-08,Kolkata,500.0,4.452,1.957,0.646,0.665,0.549,0.231,0.35,223.47,392.79,26.6,69.4,11.3,9,251,2018
2018-09-09,Kolkata,500.0,4.382,2.049,0.651,0.855,0.725,0.246,0.387,222.47,386.14,24.7,84.6,14.0,9,252,2018
2018-09-10,Kolkata,497.61,4.157,2.092,0.62,0.766,0.747,0.258,0.329,233.57,366.81,26.3,78.9,7.7,9,253,2018
2018-09-11,Kolkata,500.0,4.458,2.161,0.699,0.886,0.764,0.295,0.348,226.25,393.8,21.1,96.9,10.7,9,254,2018
2018-09-12,Kolkata,500.0,4.452,2.264,0.679,0.745,0.705,0.219,0.34,232.32,378.9,23.4,81.7,13.5,9,255,2018
2018-09-13,Kolkata,489.89,4.171,2.093,0.71,0.738,0.755,0.251,0.362,199.97,376.13,19.1,82.7,17.4,9,256,2018
2018-09-14,Kolkata,500.0,4.314,2.16,0.667,0.793,0.628,0.297,0.351,222.33,371.03,19.7,76.2,14.0,9,257,2018
2018-09-15,Kolkata,500.0,4.436,2.238,0.633,0.776,0.526,0.285,0.347,236.81,381.42,27.3,89.8,14.3,9,258,2018
2018-09-16,Kolkata,500.0,4.357,2.045,0.707,0.781,0.564,0.248,0.313,216.37,369.03,19.8,77.1,11.7,9,259,2018
2018-09-17,Kolkata,489.23,4.408,2.121,0.595,0.844,0.57,0.255,0.334,217.92,341.72,23.5,94.6,12.8,9,260,2018
2018-09-18,Kolkata,500.0,4.324,2.267,0.659,0.859,0.547,0.271,0.323,231.71,397.12,21.1,94.6,12.4,9,261,2018
2018-09-19,Kolkata,483.7,4.031,1.929,0.642,0.749,0.567,0.272,0.334,213.63,352.71,15.9,77.2,13.6,9,262,2018
2018-09-20,Kolkata,488.35,4.369,2.223,0.731,0.879,0.629,0.299,0.327,226.02,359.88,19.5,79.3,16.0,9,263,2018
2018-09-21,Kolkata,500.0,4.214,2.021,0.74,0.735,0.715,0.292,0.333,220.17,367.85,20.7,76.0,12.0,9,264,2018
2018-09-22,Kolkata,500.0,4.308,2.024,0.696,0.766,0.692,0.216,0.335,224.7,397.18,21.5,71.3,12.9,9,265,2018
2018-09-23,Kolkata,500.0,4.349,2.056,0.657,0.922,0.796,0.21,0.336,230.37,381.2,13.7,84.6,11.9,9,266,2018
2018-09-24,Kolkata,500.0,4.405,2.183,0.745,0.814,0.598,0.242,0.338,216.27,383.0,15.9,82.5,12.2,9,267,2018
2018-09-25,Kolkata,497.07,4.253,2.164,0.653,0.764,0.693,0.203,0.325,217.17,384.81,19.5,87.9,15.7,9,268,2018
2018-09-26,Kolkata,500.0,4.413,2.18,0.615,0.808,0.759,0.298,0.345,232.31,384.48,15.5,82.4,14.0,9,269,2018
2018-09-27,Kolkata,500.0,4.422,2.17,0.601,0.831,0.635,0.214,0.326,218.7,378.07,21.7,90.0,13.7,9,270,2018
2018-09-28,Kolkata,500.0,4.204,1.956,0.68,0.812,0.646,0.25,0.332,226.01,377.68,17.6,82.8,12.6,9,271,2018
2018-09-29,Kolkata,500.0,4.538,2.207,0.609,0.858,0.771,0.233,0.344,232.79,393.39,19.0,81.8,10.7,9,272,2018
2018-09-30,Kolkata,500.0,4.229,2.062,0.737,0.756,0.653,0.212,0.293,225.74,360.87,21.2,84.2,14.6,9,273,2018
2018-10-01,Kolkata,500.0,4.285,2.009,0.666,0.786,0.767,0.295,0.395,227.18,364.81,13.4,89.8,13.1,10,274,2018
2018-10-02,Kolkata,500.0,4.61,2.259,0.644,0.778,0.562,0.243,0.356,237.4,383.2,18.2,80.9,13.2,10,275,2018
2018-10-03,Kolkata,500.0,4.387,2.069,0.732,0.782,0.79,0.317,0.352,243.41,379.37,16.9,91.2,10.9,10,276,2018
2018-10-04,Kolkata,500.0,4.527,2.165,0.724,0.827,0.772,0.303,0.335,226.09,371.25,16.8,78.2,9.0,10,277,2018
2018-10-05,Kolkata,500.0,4.305,2.147,0.76,0.77,0.612,0.261,0.347,221.61,400.0,15.4,81.7,12.6,10,278,2018
2018-10-06,Kolkata,481.95,4.455,2.294,0.633,0.84,0.655,0.198,0.322,223.55,347.62,16.3,69.4,13.7,10,279,2018
2018-10-07,Kolkata,500.0,4.48,2.301,0.619,0.854,0.587,0.251,0.356,218.79,375.96,6.8,81.7,13.1,10,280,2018
2018-10-08,Kolkata,500.0,4.408,2.119,0.748,0.765,0.645,0.33,0.312,235.5,378.74,19.0,75.6,9.0,10,281,2018
2018-10-09,Kolkata,500.0,4.346,2.152,0.58,0.794,0.554,0.274,0.321,220.62,370.47,11.1,89.1,11.9,10,282,2018
2018-10-10,Kolkata,500.0,4.471,2.216,0.646,0.799,0.546,0.257,0.332,221.61,367.33,20.1,88.8,6.1,10,283,2018
2018-10-11,Kolkata,500.0,4.652,2.299,0.698,0.809,0.587,0.244,0.377,216.79,371.64,11.7,94.5,14.3,10,284,2018
2018-10-12,Kolkata,500.0,4.324,2.113,0.638,0.816,0.746,0.289,0.325,218.21,394.39,11.4,98.1,11.4,10,285,2018
2018-10-13,Kolkata,500.0,4.163,2.144,0.701,0.867,0.556,0.274,0.354,234.44,370.71,15.3,83.6,11.5,10,286,2018
2018-10-14,Kolkata,500.0,4.708,2.239,0.647,0.875,0.781,0.271,0.306,227.74,379.99,14.7,79.0,14.9,10,287,2018
2018-10-15,Kolkata,500.0,4.388,2.034,0.742,0.781,0.742,0.297,0.348,224.58,368.0,15.0,88.7,9.5,10,288,2018
2018-10-16,Kolkata,500.0,4.447,2.194,0.719,0.853,0.776,0.296,0.382,241.4,383.81,14.5,81.9,11.3,10,289,2018
2018-10-17,Kolkata,500.0,4.479,2.162,0.704,0.889,0.713,0.276,0.358,225.95,388.19,12.7,80.2,8.8,10,290,2018
2018-10-18,Kolkata,500.0,4.368,2.29,0.686,0.886,0.806,0.216,0.306,224.86,372.97,11.8,84.9,7.3,10,291,2018
2018-10-19,Kolkata,500.0,4.444,2.123,0.656,0.832,0.575,0.234,0.349,216.1,383.49,14.5,80.3,11.7,10,292,2018
2018-10-20,Kolkata,500.0,4.465,2.25,0.691,0.819,0.775,0.246,0.339,218.53,373.68,10.4,100.0,11.6,10,293,2018
2018-10-21,Kolkata,500.0,4.488,2.201,0.645,0.748,0.873,0.263,0.373,217.51,375.57,12.6,82.9,5.7,10,294,2018
2018-10-22,Kolkata,500.0,4.428,2.035,0.766,0.8,0.666,0.309,0.346,219.51,380.45,7.0,84.7,12.8,10,295,2018
2018-10-23,Kolkata,500.0,4.065,2.02,0.7,0.749,0.667,0.326,0.32,221.26,378.81,12.6,91.4,10.9,10,296,2018
2018-10-24,Kolkata,500.0,4.328,2.065,0.658,0.878,0.618,0.277,0.346,222.72,377.87,11.9,100.0,12.9,10,297,2018
2018-10-25,Kolkata,500.0,4.687,2.457,0.755,0.809,0.69,0.282,0.335,230.6,357.33,11.3,83.0,11.6,10,298,2018
2018-10-26,Kolkata,500.0,4.393,2.072,0.698,0.82,0.695,0.22,0.306,224.8,360.18,16.3,69.8,13.6,10,299,2018
2018-10-27,Kolkata,500.0,4.594,2.145,0.752,0.79,0.516,0.253,0.346,239.31,354.25,15.5,84.0,13.9,10,300,2018
2018-10-28,Kolkata,500.0,4.373,1.937,0.751,0.749,0.717,0.249,0.349,230.04,358.19,13.5,70.9,11.5,10,301,2018
2018-10-29,Kolkata,500.0,4.669,2.205,0.714,0.855,0.763,0.247,0.357,219.35,380.52,13.2,80.4,13.3,10,302,2018
